Base_Model,Stereotype,Fusion,Dataset_Name,Sigma,Round,InitAcc,InitF1,InitFairness,FinalAcc,FinalBaseAcc,FinalF1,FinalBaseF1,FinalFairness,FinalBaseFairness
TextRCNN,RandomMask,SUM_Tanh,Amazon,1.3,1,0,0,0,0.7366666666666667,0.74,0.7360919335441629,0.7396499738537368,16.267962864010407,16.34048095924184,20,1
TextRCNN,Noun,SUM_Tanh,Amazon,0.0,1,0,0,0,0.7316666666666667,0.7316666666666667,0.7311221890995933,0.7316659212942258,16.229993795768895,16.217855181070384,20,1
TextRCNN,Normal,SUM_Tanh,Amazon,0.55,1,0,0,0,0.7316666666666667,0.7316666666666667,0.7312000000000001,0.7312000000000001,16.33060602157408,16.33060602157408,20,1
TextRCNN,Keyword,SUM_Tanh,Amazon,1.8,1,0,0,0,0.745,0.7483333333333333,0.7449426120877196,0.7478956521739129,16.174169188031815,16.270134084426665,20,1
TextRCNN,RandomMask,SUM_Tanh,Economy,2.0,1,0,0,0,0.7483221476510067,0.7936241610738255,0.6350901253918496,0.5993901339410135,16.92122020850715,19.06944907182244,20,1
TextRCNN,Normal,SUM_Tanh,Economy,0.0,1,0,0,0,0.7802013422818792,0.7969798657718121,0.6550423045485675,0.49461438732961915,17.7894506334527,21.054559273372806,20,1
TextRCNN,Noun,SUM_Tanh,Economy,0.1,1,0,0,0,0.8053691275167785,0.7936241610738255,0.6696672591403399,0.4862609061284558,18.633771277923532,20.85568661263913,20,1
TextRCNN,Keyword,SUM_Tanh,Economy,1.55,1,0,0,0,0.7550335570469798,0.7936241610738255,0.6575413629708925,0.5053140879000749,16.566915098128792,20.936840294850427,20,1
TextRCNN,Idiom,SUM_Tanh,Amazon,0.25,1,0,0,0,0.7433333333333333,0.7466666666666667,0.7433304814497939,0.7464863903220067,16.226123382382582,16.26437972066243,20,1
TextRCNN,Idiom,SUM_Tanh,Economy,1.15,1,0,0,0,0.7583892617449665,0.8070469798657718,0.6605278146952724,0.591359769148676,17.307784937323866,19.76632771753415,20,1
TextCNN,Noun,SUM_Tanh,Amazon,0.75,1,0,0,0,0.7316666666666667,0.7233333333333334,0.7314988534500729,0.7224420639609412,16.267181140953884,16.424256782491884,20,1
TextCNN,RandomMask,SUM_Tanh,Amazon,1.15,1,0,0,0,0.705,0.6983333333333334,0.7049008138846667,0.6963078755813075,16.20818369021811,16.487086811969995,20,1
TextCNN,Normal,SUM_Tanh,Amazon,0.75,1,0,0,0,0.7233333333333334,0.6766666666666666,0.7232564601278132,0.6722050126724866,16.155134635662787,16.50969580604593,20,1
TextCNN,Keyword,SUM_Tanh,Amazon,0.5,1,0,0,0,0.7266666666666667,0.7266666666666667,0.7264204450672271,0.7259816207184628,16.278213580261802,16.33303888833451,20,1
TextCNN,RandomMask,SUM_Tanh,Economy,0.25,1,0,0,0,0.7197986577181208,0.790268456375839,0.5857924634303668,0.4414245548266167,16.852648914135983,21.576155433880274,20,1
TextCNN,Normal,SUM_Tanh,Economy,0.25,1,0,0,0,0.7802013422818792,0.7701342281879194,0.5733342076932745,0.5692710229101057,19.19774438097569,18.998000776887007,20,1
TextCNN,Keyword,SUM_Tanh,Economy,1.5,1,0,0,0,0.7885906040268457,0.7885906040268457,0.6244824482448246,0.6302802339549813,18.578667820737955,18.53767565852038,20,1
TextCNN,Noun,SUM_Tanh,Economy,1.75,1,0,0,0,0.7701342281879194,0.7953020134228188,0.5932996956671166,0.4661066729323308,18.843834250326267,21.33576134332424,20,1
TextCNN,Idiom,SUM_Tanh,Amazon,0.6,1,0,0,0,0.7383333333333333,0.7466666666666667,0.7380123985215221,0.7466554069069735,16.212221619990608,16.197188092709784,20,1
TextCNN,Idiom,SUM_Tanh,Economy,0.95,1,0,0,0,0.7785234899328859,0.7734899328859061,0.5795549284935548,0.6023426495663133,19.271214623482418,18.524888072068375,20,1
TextRCNN,Noun,SUM_Tanh,Parties,0.0,1,0,0,0,0.5715705765407555,0.5715705765407555,0.5707116061112206,0.5707116061112206,13.9139746789357,13.9139746789357,20,1
TextRCNN,Normal,SUM_Tanh,Parties,0.0,1,0,0,0,0.5924453280318092,0.5924453280318092,0.5873303638248231,0.5873303638248231,13.566691206003515,13.566691206003515,20,1
TextRCNN,RandomMask,SUM_Tanh,Parties,0.0,1,0,0,0,0.6058648111332008,0.6058648111332008,0.6010514832209513,0.6010514832209513,13.749018349193934,13.749018349193934,20,1
TextRCNN,Keyword,SUM_Tanh,Parties,0.0,1,0,0,0,0.6272365805168986,0.6272365805168986,0.6168027791321307,0.6168027791321307,13.889401300125062,13.889401300125062,20,1
TextRCNN,Idiom,SUM_Tanh,Parties,0.0,1,0,0,0,0.6277335984095428,0.6277335984095428,0.6218484506076696,0.6218484506076696,13.752980883844291,13.752980883844291,20,1
TextCNN,RandomMask,SUM_Tanh,SCIERC,0.2,1,0,0,0,0.6499302649930265,0.6527196652719666,0.47866854520121943,0.4374013220738157,39.49560601001684,40.32506135249786,20,1
TextCNN,Normal,SUM_Tanh,SCIERC,0.2,1,0,0,0,0.601115760111576,0.6290097629009763,0.4124764949486327,0.4032979396375219,39.32076104267567,40.236357372111584,20,1
TextCNN,Keyword,SUM_Tanh,SCIERC,0.65,1,0,0,0,0.6513249651324965,0.6513249651324965,0.4341555097808924,0.4341555097808924,40.6408590694731,40.6408590694731,20,1
TextRCNN,RandomMask,SUM_Tanh,SCIERC,0.05,1,0,0,0,0.694560669456067,0.6903765690376569,0.4914332510595941,0.46115703319964074,39.92485294790035,40.62276648918938,20,1
TextRCNN,Normal,SUM_Tanh,SCIERC,0.25,1,0,0,0,0.7210599721059973,0.708507670850767,0.5557634189615712,0.49817534885112635,38.60732872986778,39.69332774196147,20,1
TextCNN,Noun,SUM_Tanh,SCIERC,0.25,1,0,0,0,0.5550906555090656,0.6471408647140865,0.43135700605819693,0.4421394228773662,36.91084922125212,40.50824281263984,20,1
TextRCNN,Keyword,SUM_Tanh,SCIERC,0.1,1,0,0,0,0.7419804741980475,0.7419804741980475,0.5967818361721678,0.5953469486020772,38.008271245697,38.14125773346863,20,1
TextRCNN,Noun,SUM_Tanh,SCIERC,0.0,1,0,0,0,0.7419804741980475,0.7405857740585774,0.5901220784313688,0.5793608547364436,38.03287556299682,38.46668577964634,20,1
TextRCNN,RandomMask,SUM_Tanh,ARC,0.1,1,0,0,0,0.5234375,0.5625,0.19723827874116892,0.20545174549122103,43.66568864634897,43.89638854333052,20,1
TextCNN,Keyword,SUM_Tanh,ARC,0.2,1,0,0,0,0.640625,0.6328125,0.4155881036996854,0.36897546897546896,42.696820705583335,42.64510451812992,20,1
TextCNN,Normal,SUM_Tanh,ARC,0.85,1,0,0,0,0.6796875,0.6796875,0.4831031477257892,0.4946325046433105,42.38874055104244,42.327820583627634,20,1
TextCNN,RandomMask,SUM_Tanh,ARC,0.5,1,0,0,0,0.5546875,0.65625,0.4032444394990294,0.4558712958867757,40.80846321411999,41.53209672283912,20,1
TextCNN,Noun,SUM_Tanh,ARC,0.85,1,0,0,0,0.6015625,0.625,0.4356357842796043,0.4686838850372685,41.31968064354095,41.50404246652194,20,1
TextRCNN,Normal,SUM_Tanh,ARC,0.05,1,0,0,0,0.7109375,0.703125,0.6152125597011396,0.5848600508905851,41.44311691780631,41.40256284267772,20,1
TextRCNN,Keyword,SUM_Tanh,ARC,0.25,1,0,0,0,0.6484375,0.640625,0.5131140463061552,0.48198795600111394,41.92826847908356,42.132188200745745,20,1
TextRCNN,Noun,SUM_Tanh,HyperPartisan,0.1,1,0,0,0,0.5076923076923077,0.5384615384615384,0.49806949806949813,0.5383522727272727,17.674590442376914,17.56507870090982,20,1
TextRCNN,Noun,SUM_Tanh,ARC,0.0,1,0,0,0,0.65625,0.65625,0.4806246431426288,0.4806246431426288,41.74979171571401,41.74979171571401,20,1
TextCNN,Keyword,SUM_Tanh,HyperPartisan,1.85,1,0,0,0,0.7076923076923077,0.7692307692307693,0.6410927056088346,0.7252747252747253,18.19727812932966,18.211314837962092,20,1
TextCNN,Noun,SUM_Tanh,HyperPartisan,2.0,1,0,0,0,0.7230769230769231,0.7076923076923077,0.6834415584415583,0.6520146520146519,18.012537661407745,18.637671105604134,20,1
TextRCNN,Idiom,SUM_Tanh,SCIERC,0.1,1,0,0,0,0.7140864714086471,0.7182705718270572,0.5637896065722467,0.5095633038323634,37.9081453196783,40.36806051671884,20,1
TextRCNN,Idiom,SUM_Tanh,HyperPartisan,0.2,1,0,0,0,0.5384615384615384,0.6307692307692307,0.5248538011695907,0.5390070921985816,17.729405305131777,19.02742724754556,20,1
TextCNN,Idiom,SUM_Tanh,HyperPartisan,1.0,1,0,0,0,0.6923076923076923,0.6923076923076923,0.6564482029598309,0.6482683982683983,17.38899429583018,17.6870637599023,20,1
TextRCNN,RandomMask,SUM_Tanh,Twitter,0.2,1,0,0,0,0.9154411764705882,0.8860294117647058,0.8331866783990614,0.7489205848197005,19.316658193800766,19.844026064464394,20,1
TextRCNN,Keyword,SUM_Tanh,Twitter,0.85,1,0,0,0,0.9154411764705882,0.8823529411764706,0.8331866783990614,0.743879472693032,19.31623222830796,19.844026064464394,20,1
TextCNN,RandomMask,SUM_Tanh,Twitter,1.0,1,0,0,0,0.8602941176470589,0.8970588235294118,0.7672072072072071,0.7858749437696806,18.585199300859998,19.81567022322256,20,1
TextRCNN,Normal,SUM_Tanh,Twitter,1.1,1,0,0,0,0.9117647058823529,0.8860294117647058,0.8241379310344827,0.7489205848197005,19.316658193800766,19.69649406166333,20,1
TextCNN,Keyword,SUM_Tanh,Twitter,1.05,1,0,0,0,0.8860294117647058,0.9007352941176471,0.7917767625632794,0.8000816659861167,19.00068064048607,19.485594869859323,20,1
TextCNN,Normal,SUM_Tanh,Twitter,1.05,1,0,0,0,0.8713235294117647,0.8860294117647058,0.783906480535694,0.7655107205428404,18.53172681231775,19.754520454806265,20,1
TextCNN,Idiom,SUM_Tanh,SCIERC,0.2,1,0,0,0,0.6150627615062761,0.6220362622036262,0.3980448242226657,0.36958721662597416,39.86208248767762,41.363486805378216,20,1
TextRCNN,Idiom,SUM_Tanh,ARC,0.15,1,0,0,0,0.609375,0.6171875,0.39438427533665626,0.38733123706241984,42.631161036904565,42.74213548248833,20,1
TextRCNN,Noun,SUM_Tanh,Twitter,1.05,1,0,0,0,0.9080882352941176,0.8897058823529411,0.8148904314686267,0.7598870056497176,19.362743975451146,19.69649406166333,20,1
TextCNN,Noun,SUM_Tanh,Twitter,1.0,1,0,0,0,0.8970588235294118,0.8933823529411765,0.8066416167360617,0.7896701597205555,18.76300778382506,19.358601052041802,20,1
TextRCNN,Idiom,SUM_Tanh,Twitter,0.8,1,0,0,0,0.9117647058823529,0.9117647058823529,0.8430165448249327,0.8430165448249327,18.913493810527484,18.913493810527484,20,1
TextCNN,Idiom,SUM_Tanh,ARC,0.5,1,0,0,0,0.640625,0.625,0.4003294480493471,0.39511251275957154,42.02930063603983,42.00661927493061,20,1
TextCNN,Idiom,SUM_Tanh,Twitter,1.05,1,0,0,0,0.8786764705882353,0.9007352941176471,0.782257477621716,0.8041756659467243,18.671784507006084,19.2152111458435,20,1
TextCNN,Noun,SUM_Tanh,Parties,0.1,1,0,0,0,0.5795228628230616,0.5894632206759444,0.5789533050945564,0.5834368530020704,13.672923068497338,13.575845049532582,20,1
TextCNN,RandomMask,SUM_Tanh,HyperPartisan,2.0,1,0,0,0,0.676923076923077,0.7076923076923077,0.6259249109345026,0.6520146520146519,17.90580074300841,18.54375889501685,20,1
TextCNN,Normal,SUM_Tanh,HyperPartisan,0.95,1,0,0,0,0.6461538461538462,0.6615384615384615,0.6407113674597453,0.6549227799227799,17.124298977267316,17.12866203616383,20,1
TextRCNN,Normal,SUM_Tanh,HyperPartisan,0.0,1,0,0,0,0.6307692307692307,0.6461538461538462,0.587737843551797,0.550375939849624,18.219195929124904,19.576920496587267,20,1
TextCNN,Normal,SUM_Tanh,Parties,0.0,1,0,0,0,0.5864811133200796,0.5864811133200796,0.5832925085532894,0.5775839793281654,13.4067202063511,13.5185717099553,20,1
TextRCNN,RandomMask,SUM_Tanh,HyperPartisan,0.05,1,0,0,0,0.5076923076923077,0.6615384615384615,0.49806949806949813,0.5774231678486997,17.69559028300296,18.862236012252065,20,1
TextCNN,RandomMask,SUM_Tanh,Parties,0.0,1,0,0,0,0.5805168986083499,0.5805168986083499,0.5737232492592179,0.5737232492592179,13.583854214662274,13.583854214662274,20,1
TextCNN,Keyword,SUM_Tanh,Parties,0.05,1,0,0,0,0.5725646123260437,0.5710735586481114,0.5695635734044457,0.5625407042204907,13.521299993462785,13.624312225107834,20,1
TextRCNN,RandomMask,SUM_Tanh,HyperPartisan,0.05,1,0,0,0,0.5076923076923077,0.6615384615384615,0.49806949806949813,0.5774231678486997,17.69559028300296,18.862236012252065,20,1
TextCNN,RandomMask,SUM_Tanh,HyperPartisan,2.0,1,0,0,0,0.676923076923077,0.7076923076923077,0.6259249109345026,0.6520146520146519,17.90580074300841,18.54375889501685,20,1
TextRCNN,Normal,SUM_Tanh,HyperPartisan,0.0,1,0,0,0,0.6307692307692307,0.6461538461538462,0.587737843551797,0.550375939849624,18.219195929124904,19.576920496587267,20,1
TextRCNN,Keyword,SUM_Tanh,HyperPartisan,0.0,1,0,0,0,0.6307692307692307,0.6461538461538462,0.587737843551797,0.5655332752106946,18.219195929124904,18.862236012252044,20,1
TextCNN,Idiom,SUM_Tanh,Parties,0.05,1,0,0,0,0.5820079522862823,0.5894632206759444,0.5798857659281549,0.5825998724124595,13.52230360869709,13.712807904465802,20,1
TextCNN,Normal,SUM_Tanh,HyperPartisan,0.95,1,0,0,0,0.6461538461538462,0.6615384615384615,0.6407113674597453,0.6549227799227799,17.124298977267316,17.12866203616383,20,1
